training_data_percent,symbolic_val_accuracy,raw_rgb_val_accuracy,average_epoch_time_symbolic,average_epcoh_time_raw
0.1,5.333333333333333,4.333333333333333,0.6646267666536219,1.9185011386871338
0.5,4.0,3.3333333333333335,1.2076860904693603,2.330492284562853
0.75,8.333333333333334,7.666666666666667,1.3398873312719937,2.2851548393567405
1.0,12.0,11.666666666666666,1.6264253369084112,2.5020878076553346
2.0,13.666666666666666,14.0,2.714482132593791,3.0202493837901523
5.0,14.333333333333334,20.0,5.930735905965169,4.193723542349679
