training_data_percent,symbolic_val_accuracy,raw_rgb_val_accuracy,average_epoch_time_symbolic,average_epcoh_time_raw
0.1,3.6666666666666665,5.0,0.6720320094715465,2.0363890907981177
0.5,3.3333333333333335,6.333333333333333,1.1877325475215912,2.399651567141215
0.75,12.666666666666666,4.666666666666667,1.3177804946899414,2.095281579277732
1.0,10.0,9.0,1.6280129038054367,2.358258605003357
2.0,14.0,13.333333333333334,2.672265221675237,2.791013090234054
5.0,15.333333333333334,15.666666666666666,5.832015908282736,4.313970406850179
