training_data_percent,symbolic_val_accuracy,raw_rgb_val_accuracy,average_epoch_time_symbolic,average_epcoh_time_raw
0.1,7.333333333333333,5.666666666666667,0.6690785437822342,1.9718575477600098
0.5,4.0,3.6666666666666665,1.0795160664452448,2.3073741674423216
0.75,7.333333333333333,6.666666666666667,1.3622310842786516,2.347576769915494
1.0,5.0,17.666666666666668,1.7087500810623169,2.521488340695699
2.0,14.333333333333334,17.0,2.8173190199810527,3.1143669973720205
5.0,18.666666666666668,21.333333333333332,5.980909045537313,4.527655363082886
