alpha,r,threshold,ssim_prob,ssim_binary
5.0,0.1,0.2,0.003772196457914426
5.0,0.1,0.3,0.003772196457914426
5.0,0.1,0.4,0.015353762963852971
5.0,0.1,0.5,0.02398588705134058
5.0,0.2,0.2,0.003845214138605173
5.0,0.2,0.3,0.01961056434884905
5.0,0.2,0.4,0.02669815156884938
5.0,0.2,0.5,0.021479846063037284
5.0,0.3,0.2,0.015110416230448228
5.0,0.3,0.3,0.028232387557082184
5.0,0.3,0.4,0.024257215803632413
5.0,0.3,0.5,0.020858512057540697
5.0,0.4,0.2,0.02878188653128049
5.0,0.4,0.3,0.027373790830411953
5.0,0.4,0.4,0.024716197527287254
5.0,0.4,0.5,0.021535098892815928
10.0,0.1,0.2,0.0037300787266177303
10.0,0.1,0.3,0.02278220606309778
10.0,0.1,0.4,0.04372218340387688
10.0,0.1,0.5,0.041564223227204725
10.0,0.2,0.2,0.041768977821304475
10.0,0.2,0.3,0.04865273293676808
10.0,0.2,0.4,0.042914744894854716
10.0,0.2,0.5,0.036472249166733674
10.0,0.3,0.2,0.05937509360643729
10.0,0.3,0.3,0.05778907783056882
10.0,0.3,0.4,0.05488350946692598
10.0,0.3,0.5,0.051090281367540374
10.0,0.4,0.2,0.16756291170298968
10.0,0.4,0.3,0.16759941893241326
10.0,0.4,0.4,0.16570782030812803
10.0,0.4,0.5,0.16312942976978012
20.0,0.1,0.2,0.05357656585313102
20.0,0.1,0.3,0.07492420722338022
20.0,0.1,0.4,0.07751328675166028
20.0,0.1,0.5,0.06920029577553763
20.0,0.2,0.2,0.15696319337888187
20.0,0.2,0.3,0.15723931882766579
20.0,0.2,0.4,0.15262946748512451
20.0,0.2,0.5,0.14673467265677675
20.0,0.3,0.2,0.715246327539244
20.0,0.3,0.3,0.7176081678964203
20.0,0.3,0.4,0.7170646187925118
20.0,0.3,0.5,0.7150228669599044
20.0,0.4,0.2,0.9192124143652565
20.0,0.4,0.3,0.9206556335821325
20.0,0.4,0.4,0.9207276863677558
20.0,0.4,0.5,0.9198396698345185
