alpha,r,threshold,ssim_prob,ssim_binary
5.0,0.1,0.2,0.003700890654617295
5.0,0.1,0.3,0.003700890654617295
5.0,0.1,0.4,0.013374828035783529
5.0,0.1,0.5,0.02720119833767758
5.0,0.2,0.2,0.003757662402451549
5.0,0.2,0.3,0.015834913296883683
5.0,0.2,0.4,0.034532024947976823
5.0,0.2,0.5,0.044708408379757134
5.0,0.3,0.2,0.013651646863161254
5.0,0.3,0.3,0.03840632062025972
5.0,0.3,0.4,0.0517527725706772
5.0,0.3,0.5,0.05130811447460895
5.0,0.4,0.2,0.034769208951618315
5.0,0.4,0.3,0.05540969031216148
5.0,0.4,0.4,0.05754095617089619
5.0,0.4,0.5,0.051087966821469336
10.0,0.1,0.2,0.0036662819958831463
10.0,0.1,0.3,0.023731800424303114
10.0,0.1,0.4,0.03394832378724041
10.0,0.1,0.5,0.04461130874917367
10.0,0.2,0.2,0.034364845843410874
10.0,0.2,0.3,0.057354049683268384
10.0,0.2,0.4,0.06971993882864834
10.0,0.2,0.5,0.07308404880182984
10.0,0.3,0.2,0.08298628600843502
10.0,0.3,0.3,0.09910838078938423
10.0,0.3,0.4,0.10259854637875378
10.0,0.3,0.5,0.09930224116701344
10.0,0.4,0.2,0.2031720334942065
10.0,0.4,0.3,0.2117286789909776
10.0,0.4,0.4,0.21144823646078137
10.0,0.4,0.5,0.20557107208329997
20.0,0.1,0.2,0.04147586629074582
20.0,0.1,0.3,0.055736006912325296
20.0,0.1,0.4,0.06444413291128129
20.0,0.1,0.5,0.06867977765330886
20.0,0.2,0.2,0.18040073739584098
20.0,0.2,0.3,0.19489218472551958
20.0,0.2,0.4,0.20063107317486895
20.0,0.2,0.5,0.20082964655025184
20.0,0.3,0.2,0.7148296155112345
20.0,0.3,0.3,0.7249944065529921
20.0,0.3,0.4,0.7281487568161522
20.0,0.3,0.5,0.7272923411102801
20.0,0.4,0.2,0.8421382244593728
20.0,0.4,0.3,0.8517907438560962
20.0,0.4,0.4,0.8550388955996979
20.0,0.4,0.5,0.8541828035253956
