alpha,r,threshold,ssim_prob,ssim_binary
5.0,0.1,0.2,0.0032584722386565824
5.0,0.1,0.3,0.0032584722386565824
5.0,0.1,0.4,0.009352306670846406
5.0,0.1,0.5,0.05601331388368403
5.0,0.2,0.2,0.003422771660709674
5.0,0.2,0.3,0.014313480177717854
5.0,0.2,0.4,0.07569081110423767
5.0,0.2,0.5,0.11978338705777947
5.0,0.3,0.2,0.01152014522318439
5.0,0.3,0.3,0.08610862114574484
5.0,0.3,0.4,0.13974187416857162
5.0,0.3,0.5,0.15824504871197892
5.0,0.4,0.2,0.07230773680551034
5.0,0.4,0.3,0.14729391820119053
5.0,0.4,0.4,0.1757589471882349
5.0,0.4,0.5,0.17579425158428266
10.0,0.1,0.2,0.002969634492204001
10.0,0.1,0.3,0.009834449819366743
10.0,0.1,0.4,0.044340240836104654
10.0,0.1,0.5,0.0850254034445645
10.0,0.2,0.2,0.045509616100597824
10.0,0.2,0.3,0.11160022267772765
10.0,0.2,0.4,0.1565207497064462
10.0,0.2,0.5,0.17884681933129154
10.0,0.3,0.2,0.1540010438189738
10.0,0.3,0.3,0.20734119075200647
10.0,0.3,0.4,0.2301409413112417
10.0,0.3,0.5,0.2339219970424789
10.0,0.4,0.2,0.24908854744734077
10.0,0.4,0.3,0.28466594883453183
10.0,0.4,0.4,0.29370260913068635
10.0,0.4,0.5,0.2886035734629876
20.0,0.1,0.2,0.02562123948882519
20.0,0.1,0.3,0.06177690882419527
20.0,0.1,0.4,0.0943989579374884
20.0,0.1,0.5,0.11935022839403053
20.0,0.2,0.2,0.2012947792112474
20.0,0.2,0.3,0.24274054744256143
20.0,0.2,0.4,0.26480031884275934
20.0,0.2,0.5,0.27412411993416697
20.0,0.3,0.2,0.4287649969743196
20.0,0.3,0.3,0.4595419516187357
20.0,0.3,0.4,0.4727352046382885
20.0,0.3,0.5,0.4745390474433607
20.0,0.4,0.2,0.5277519952657146
20.0,0.4,0.3,0.5527817699572359
20.0,0.4,0.4,0.563685989077788
20.0,0.4,0.5,0.5647906258143286
